linetype,characterID,characterName,transactTime,transactionID,transactionType,stationID,stationName,clientID,clientName,typeID,typeName,quantity,price,transactionFor
TRADE,90192277,Gynax Gallenor,2011-08-12 01:32:23,2252975530,buy,60011569,Bille X - Moon 1 - University of Caille School,91090460,Preed Ambrae,17448,Pure Jaspet,324,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 02:23:55,2253005389,buy,60005188,Croleur VIII - Moon 2 - Republic Security Services Testing Facilities,942826502,capicave,17867,Silvery Omber,19787,31.05,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 02:24:05,2253005496,buy,60005188,Croleur VIII - Moon 2 - Republic Security Services Testing Facilities,942826502,capicave,17868,Golden Omber,40545,37.11,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 02:37:16,2253013413,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1604172257,Kaiio,25594,Tangled Power Conduit,15,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 02:54:11,2253022741,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,90947779,Madeline Aldent,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 03:01:03,2253026348,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,1614402778,Ezekiel Oto,25603,Melted Capacitor Console,5,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 03:06:33,2253029642,buy,60014557,Adeel VIII - X-Sense Reprocessing Facility,1003571493,OneDan,17448,Pure Jaspet,499,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 03:29:04,2253042252,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1599763278,ITSAssassin,25594,Tangled Power Conduit,70,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 04:06:31,2253062193,buy,60002641,Artisine VIII - Moon 18 - Expert Distribution Retail Center,190008118,Psykotic Menace,1226,Jaspet,17754,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 08:23:43,2253186688,buy,60005788,Brybier I - Moon 6 - Freedom Extension Storage,1053351532,Guido13,25603,Melted Capacitor Console,11,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 13:16:29,2253323537,buy,60005800,Brybier I - Moon 20 - Freedom Extension Warehouse,1906818973,Eridu Ninthe,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 13:52:22,2253347301,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,870776329,Jack Torton,25603,Melted Capacitor Console,3,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 13:58:52,2253352124,buy,60005191,Adrallezoen V - Republic Security Services Logistic Support,90886730,DrStorm X,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 14:02:27,2253354689,buy,60003292,Brapelille IX - Moon 18 - Modern Finances Investment Bank,192117034,Null Poga,25603,Melted Capacitor Console,7,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 14:39:49,2253379758,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1974728256,Erben Stormbraker,25594,Tangled Power Conduit,1,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 15:31:22,2253416648,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,90439231,Aridonis Kaundur,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 16:00:25,2253439187,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1189591358,Darsoom,25594,Tangled Power Conduit,11,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 16:28:14,2253461054,buy,60009856,Ardallabier VII - Moon 3 - Quafe Company Warehouse,91046431,Starstrider Amour,17448,Pure Jaspet,305,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 17:35:38,2253516088,buy,60005194,Bawilan V - Republic Security Services Assembly Plant,1242610259,Kinky Balbona,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 18:10:51,2253546610,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,91052505,Gilmour Alderion,25594,Tangled Power Conduit,2,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 19:11:13,2253598442,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,1426014821,Leelo Atriedes,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 20:02:13,2253643428,buy,60005191,Adrallezoen V - Republic Security Services Logistic Support,272872824,shadow141,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 20:02:59,2253644176,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,91089873,Raea Thellere,25603,Melted Capacitor Console,9,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 20:30:45,2253668441,buy,60012655,Quier IV - Moon 27 - Sisters of EVE Treasury,90893448,victor Semah,17868,Golden Omber,349,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 20:38:22,2253675155,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,410500555,Nylothian,25594,Tangled Power Conduit,5,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 20:50:13,2253686362,buy,60005191,Adrallezoen V - Republic Security Services Logistic Support,90203546,Commander Bates,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 21:06:55,2253700577,buy,60009421,Brapelille IV - Moon 2 - Federal Freight Storage,1495952923,blaster 2005,1226,Jaspet,348,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 21:09:56,2253703267,buy,60012364,Adeel VIII - Moon 1 - CONCORD Treasury,91040710,flash Orlenard,17448,Pure Jaspet,493,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 21:46:50,2253734580,buy,60011872,Aunia I - Moon 11 - Federation Navy Assembly Plant,657171054,Sparr,1226,Jaspet,473,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 22:43:09,2253783115,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1679675577,Glen Storn,25594,Tangled Power Conduit,15,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 22:47:09,2253786353,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,848355628,Eisbeer,25594,Tangled Power Conduit,8,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 23:12:56,2253805155,buy,60010927,Ainaille VII - Moon 5 - Duvolle Laboratories Factory,1690407910,Wetsand,25603,Melted Capacitor Console,20,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-12 23:35:26,2253821938,buy,60014698,Harerget II - Moon 1 - Federal Navy Academy School,90722622,Sira en Cedoulain,17448,Pure Jaspet,478,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 00:15:59,2253848233,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,379457266,Goodess Ashli,25603,Melted Capacitor Console,3,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 00:22:53,2253852378,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90242327,Miss Specta,25594,Tangled Power Conduit,13,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 00:42:25,2253864611,buy,60014557,Adeel VIII - X-Sense Reprocessing Facility,1003571493,OneDan,17448,Pure Jaspet,470,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 01:11:32,2253882435,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90448078,Gloobz,25594,Tangled Power Conduit,1,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 01:25:33,2253890864,buy,60015016,Trossere VII - Moon 3 - University of Caille School,91097173,Nimphais Cadelanne,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 01:35:45,2253897327,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1052114637,Don Fuerte,16236,Coercer,1,1299999.22,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 01:37:01,2253898120,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90132537,Strigon Leader,9941,Memory Augmentation - Basic,1,7697979.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 02:25:33,2253928493,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,90198728,Evereal,25603,Melted Capacitor Console,3,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 02:25:40,2253928569,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,399914085,SatinGirl,17868,Golden Omber,214,37.11,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 02:25:53,2253928712,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,399914085,SatinGirl,17867,Silvery Omber,454,31.05,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 02:33:52,2253933498,buy,60002476,Vittenyn IV - Moon 6 - Expert Distribution Warehouse,90912752,Diemoid,25603,Melted Capacitor Console,10,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 02:42:20,2253938771,buy,60011566,Bourynes VII - Moon 2 - University of Caille School,90912752,Diemoid,25603,Melted Capacitor Console,6,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 03:17:08,2253959004,buy,60005797,Adrallezoen II - Moon 1 - Freedom Extension Storage,91043453,n00bpwner4000 Pounder,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 03:44:31,2253975277,buy,60009418,Bawilan I - Federal Freight Storage,864206359,Kerrolaf,1226,Jaspet,420,200.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 03:52:49,2253980225,buy,60012655,Quier IV - Moon 27 - Sisters of EVE Treasury,90251941,Sondardo,17868,Golden Omber,175,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 04:16:45,2253994284,buy,60005188,Croleur VIII - Moon 2 - Republic Security Services Testing Facilities,1779244922,Mirimyne,17868,Golden Omber,19302,37.11,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 04:16:49,2253994313,buy,60005188,Croleur VIII - Moon 2 - Republic Security Services Testing Facilities,1779244922,Mirimyne,17867,Silvery Omber,17716,31.05,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 04:17:16,2253994609,buy,60005188,Croleur VIII - Moon 2 - Republic Security Services Testing Facilities,1779244922,Mirimyne,17471,Dense Veldspar,110625,7.10,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 04:32:43,2254003612,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1195259597,Seondar Moleck,25594,Tangled Power Conduit,1,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 04:50:55,2254014459,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,90918624,Waxy Annages,25603,Melted Capacitor Console,6,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 06:06:53,2254061154,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,380431136,Karmelo Kaine,25594,Tangled Power Conduit,3,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 07:24:04,2254105765,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1723185008,Daitanya,25594,Tangled Power Conduit,3,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 07:24:55,2254106286,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,117001502,Daenna Chrysi,22609,Erin Mining Laser Upgrade,1,2009003.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 07:40:49,2254115192,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,91031294,Lizard Mileghere,25594,Tangled Power Conduit,11,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 10:06:15,2254206424,buy,60012607,Arnon IX - Moon 3 - Sisters of EVE Bureau,183790240,JackMarston,3454,High Speed Maneuvering,1,151000.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 10:14:54,2254212176,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,658491044,Skaal Root,25594,Tangled Power Conduit,10,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 10:29:00,2254222048,buy,60011674,Atier II - Federal Administration Archives,90943908,0ldwolf Sleekfur,17868,Golden Omber,7105,37.11,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 13:11:02,2254308150,buy,60009697,Frarolle VII - Astral Mining Inc. Mining Outpost,90727645,Memphys Dark,17868,Golden Omber,18,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 13:11:08,2254308219,buy,60015016,Trossere VII - Moon 3 - University of Caille School,90361191,Voivod Bathory,25603,Melted Capacitor Console,6,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 13:22:23,2254317602,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1818021285,sucky sucksuck,25594,Tangled Power Conduit,3,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 13:29:19,2254323567,buy,60011842,Caretyn VII - Moon 13 - Federation Navy Assembly Plant,91024419,Tony Sheridan,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 13:35:24,2254328846,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90098289,Kserkses IV,25594,Tangled Power Conduit,1,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:18:09,2254364607,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,658491044,Skaal Root,25594,Tangled Power Conduit,70,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:24:41,2254370443,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90361191,Voivod Bathory,25595,Alloyed Tritanium Bar,2,123817.14,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:26:11,2254371756,buy,60011980,Eglennaert I - Moon 4 - Federal Intelligence Office Logistic Support,91073336,Inferno Ferenor,25595,Alloyed Tritanium Bar,1,123817.14,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:27:14,2254372640,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1612129305,Prospector Fool,3888,Co-Processor II,3,838897.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:39:07,2254383391,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,903860105,DAYNA 02,25603,Melted Capacitor Console,4,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:48:07,2254391760,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1365299560,Jean Pelletier,14278,200mm Prototype I Gauss Gun,4,3777778.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 14:48:35,2254392194,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,992429149,Simohaya,38,Nocxium,11,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 15:21:31,2254422827,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,90142568,Thom Lagh'Larh,38,Nocxium,262,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 15:34:12,2254435248,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,410500555,Nylothian,38,Nocxium,229,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 16:52:41,2254511068,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,91072615,Domro Shenmei,38,Nocxium,8,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 16:58:41,2254516887,buy,60011857,Pucherie VI - Moon 11 - Federation Navy Testing Facilities,90947779,Madeline Aldent,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 17:01:41,2254519638,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90727225,Cane Mayaki,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 17:06:00,2254523629,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,91079933,Michael Mooreton,7367,250mm Prototype I Gauss Gun,3,798988.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 17:19:39,2254537900,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1406474409,Stranger Orecri,2446,Ogre II,10,701001.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 17:31:23,2254549177,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,968294094,Mendorone,25603,Melted Capacitor Console,8,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 17:40:31,2254558033,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90837094,Aeron Khox,7367,250mm Prototype I Gauss Gun,4,798988.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:10:12,2254585910,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,1167167040,WimW,25603,Melted Capacitor Console,5,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:26:27,2254602097,buy,60014698,Harerget II - Moon 1 - Federal Navy Academy School,91026362,Doc Holiday Rotineque,17868,Golden Omber,190,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:31:57,2254607473,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,689038190,Ice Dove,38,Nocxium,16739,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:34:33,2254610163,buy,60011569,Bille X - Moon 1 - University of Caille School,1805409901,dixiechic,17448,Pure Jaspet,150,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:34:52,2254610493,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,539165121,Jay Gault,8221,Beta Reactor Control: Diagnostic System I,5,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:44:27,2254620355,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,981497479,Bigfootness,38,Nocxium,33,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 18:53:16,2254628302,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,715704126,Noah Won,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 19:49:41,2254683250,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90250937,VGuzritos,8221,Beta Reactor Control: Diagnostic System I,2,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 20:03:38,2254696810,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,981497479,Bigfootness,38,Nocxium,266,377.56,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 20:25:57,2254717592,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,90259866,Galena Pleiades,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 20:59:29,2254751759,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,802485699,bladerunner19741,17867,Silvery Omber,485,31.05,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 21:05:03,2254757295,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,948127128,r3d33m3r10,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 21:06:09,2254758530,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1385136725,Yascherrica JR,25594,Tangled Power Conduit,19,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 21:09:15,2254761856,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,1690407910,Wetsand,25603,Melted Capacitor Console,3,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 21:50:25,2254800113,buy,60015016,Trossere VII - Moon 3 - University of Caille School,658491044,Skaal Root,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 21:53:31,2254802956,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1145834846,Jesseskies,25594,Tangled Power Conduit,1,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 22:00:21,2254809503,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1443909449,New Prophet,17192,Angel Diamond Tag,1,450000.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 22:46:38,2254852086,buy,60011851,Fricoure VIII - Moon 2 - Federation Navy Assembly Plant,1990693210,Greyhound Runner,25594,Tangled Power Conduit,6,188.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 23:12:13,2254873755,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90948133,Brew Minuteman,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-13 23:17:25,2254877966,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90749048,Jin Endashi,8221,Beta Reactor Control: Diagnostic System I,3,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 00:38:03,2254938308,buy,60009709,Quier III - Moon 7 - Astral Mining Inc. Mining Outpost,90777812,Josh Aucie,17868,Golden Omber,20444,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 00:40:11,2254939751,buy,60009709,Quier III - Moon 7 - Astral Mining Inc. Mining Outpost,90781809,Akio Chancel,17868,Golden Omber,1205,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 01:31:45,2254973065,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,1849256247,Fight69,17868,Golden Omber,912,37.11,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 01:50:02,2254984214,buy,60005191,Adrallezoen V - Republic Security Services Logistic Support,90904869,Maladril Grudge,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 02:03:38,2254992782,buy,60011854,Mirilene IV - Moon 1 - Federation Navy Logistic Support,90914258,Grant Sites,25603,Melted Capacitor Console,1,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 02:31:43,2255009530,buy,60005191,Adrallezoen V - Republic Security Services Logistic Support,90904869,Maladril Grudge,25603,Melted Capacitor Console,2,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 02:52:06,2255022252,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,1302951817,HELLBOUNDMAN,25603,Melted Capacitor Console,11,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 03:07:11,2255031104,buy,60011848,Vittenyn VI - Moon 13 - Federation Navy Assembly Plant,1690407910,Wetsand,25603,Melted Capacitor Console,4,30360.12,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 03:12:33,2255034403,buy,60012655,Quier IV - Moon 27 - Sisters of EVE Treasury,1938552027,Mithis Saza,17868,Golden Omber,5418,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 04:38:21,2255085127,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,91082132,Unimaginative Guy,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 04:38:27,2255085179,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,91082132,Unimaginative Guy,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 04:38:33,2255085233,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,91082132,Unimaginative Guy,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 05:40:10,2255121124,buy,60009364,Gallareue I - Federal Freight Storage,91076620,Nihlus Ormand,39,Zydrine,1,700.02,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 07:02:45,2255171304,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1337044527,Meaningless,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 09:21:56,2255263146,buy,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90435019,WazT3d,8221,Beta Reactor Control: Diagnostic System I,1,268014.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 10:27:47,2255310489,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,90952171,Marqo D'Maryn,17867,Silvery Omber,296,31.05,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 10:53:50,2255332181,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,90952171,Marqo D'Maryn,17867,Silvery Omber,306,31.05,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 12:39:42,2255382357,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,596319376,GENERALx5TEVEN,2456,Hobgoblin II,5,398799.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 12:47:53,2255388914,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1520018609,Herr Mazerat,2456,Hobgoblin II,1,398799.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 12:58:18,2255397287,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90015866,pickett curta,2456,Hobgoblin II,2,426000.00,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 13:04:32,2255402507,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1798319182,SchuMidas,2456,Hobgoblin II,1,398799.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 13:06:39,2255404337,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,1865022517,Kenshaiso,2456,Hobgoblin II,1,398799.08,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 13:31:13,2255424618,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,210152577,Zarius Elysium,10190,Magnetic Field Stabilizer II,2,768000.00,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 13:31:57,2255425142,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,769109599,Jordan Frost,10190,Magnetic Field Stabilizer II,3,766699.00,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 13:38:18,2255430261,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,1615686644,Sesindir,40,Megacyte,4,2575.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 16:38:00,2255603502,buy,60009355,Jaschercis III - Moon 1 - Federal Freight Storage,562901996,Fionngall,17448,Pure Jaspet,259,172.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 17:09:55,2255637916,buy,60005185,Croleur III - Moon 1 - Republic Security Services Testing Facilities,90715012,Torren Maen,17868,Golden Omber,89,37.11,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 20:49:24,2255879345,buy,60010252,Harerget V - Moon 1 - CreoDron Factory,91104710,mody mera,17868,Golden Omber,106,32.01,personal
TRADE,90192277,Gynax Gallenor,2011-08-14 20:50:52,2255880960,sell,60011866,Dodixie IX - Moon 20 - Federation Navy Assembly Plant,90538557,xStoneghost,3540,Large Armor Repairer II,2,1223938.08,personal
